tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
0.489415,1.03361,-5.05991,-0.215337,2.97921,-6.76552,3.65484,-4.52712,2.83958,7.6757,11.212,-1.37882,0,0,0,0,0,0,0,0,0,0,0,0,0.200985,-0.171591,0.235537,-0.11759,0.6882,0.860376,0.929064,1.11226,-1.57108,-1.42035,-1.41203,-1.38991,0.202464,-0.144562,0.0567128,-0.133644,0.685838,0.613375,1.08171,0.896217,-1.47216,-1.04609,-0.935329,-1.49952,-0.904844,-0.715793,1.17861,-0.372023,-6.07655,1.181,0.322541,-1.74788,-0.733496,3.36147,1.41134,-2.72274,
0.873725,1.15228,-5.05097,0.248496,3.14673,-6.91015,3.80248,-4.43108,1.73764,5.58713,10.0499,-1.52686,0,0,0,0,0,0,0,0,0,0,0,0,0.173411,-0.188003,0.254937,-0.132274,0.591968,0.88072,0.931686,1.06878,-1.54739,-1.35129,-1.37924,-1.42612,0.17619,-0.160873,0.0674232,-0.143592,0.649249,0.62223,1.08285,0.838192,-1.42444,-1.05928,-0.940485,-1.51331,-1.6085,-0.948043,0.726252,-1.0629,-3.42939,0.89579,-0.0469625,-2.66712,2.67255,3.42609,1.83782,-1.30582,
0.860662,0.93166,-4.14132,0.540606,2.24733,-7.89928,4.14959,-2.48614,1.36457,4.762,8.07716,-0.888134,0,0,0,0,0,0,0,0,0,0,0,0,0.141566,-0.20803,0.267325,-0.152305,0.55586,0.897551,0.927522,0.998158,-1.48776,-1.28206,-1.33776,-1.45321,0.148249,-0.190189,0.110826,-0.146876,0.636402,0.596307,1.08695,0.816913,-1.37391,-1.02881,-0.97307,-1.51559,-1.38713,-0.971244,0.457685,-0.809768,-0.467572,0.736357,-0.32772,-4.08998,2.96316,3.13843,2.07997,-1.34301,
0.270102,0.596298,-3.26386,0.816474,1.53937,-9.21543,4.00971,0.557982,1.20145,4.17081,6.09499,0.716615,0,0,0,0,0,0,0,0,0,0,0,0,0.119038,-0.226059,0.276353,-0.15996,0.564753,0.911569,0.921439,0.906219,-1.42712,-1.22121,-1.29734,-1.48093,0.110903,-0.218943,0.155249,-0.127155,0.64816,0.556813,1.07765,0.831083,-1.31731,-0.994577,-1.01556,-1.47931,-0.946954,-0.83681,0.472502,0.00732811,1.0916,0.693067,-0.208946,-4.87274,3.08779,2.98999,1.89884,-1.35256,
-1.01907,-0.547389,-2.88737,3.20337,2.66315,-8.47162,3.42053,3.25908,5.08996,1.0628,3.67125,4.48315,0,0,0,0,0,0,0,0,0,0,0,0,0.0905505,-0.243296,0.286143,-0.155332,0.608955,0.925523,0.923284,0.834207,-1.4536,-1.15478,-1.26272,-1.50276,0.0225888,-0.280647,0.180537,-0.0217685,0.761852,0.598908,1.06789,0.944641,-1.28176,-1.04437,-1.08762,-1.33783,-1.35995,-0.77275,0.494432,0.27146,2.31858,0.612504,0.389406,-0.996457,-1.58806,3.39485,1.41248,-0.71989,
-3.91151,0.550166,-2.93494,7.04686,2.35414,-6.29217,1.11465,3.52469,9.22552,-7.0967,1.78324,8.87279,0,0,0,0,0,0,0,0,0,0,0,0,0.065684,-0.257116,0.296364,-0.151249,0.657921,0.936182,0.936728,0.87449,-1.4842,-1.08404,-1.23913,-1.51034,-0.113072,-0.247337,0.188438,0.13435,0.803237,0.693303,1.00003,1.0756,-1.14572,-1.29556,-1.14808,-1.15919,-1.1148,-0.611415,0.473574,0.186263,2.55754,0.44036,0.93591,3.00627,-1.52665,3.61758,0.986497,-0.188075,
-6.20966,2.01037,-4.15828,8.94232,1.3267,-5.23336,-0.634504,4.06053,10.3789,-5.79428,-0.776299,11.259,0,0,0,0,0,0,0,0,0,0,0,0,0.0458678,-0.260626,0.3047,-0.148251,0.70971,0.94543,0.955807,0.929642,-1.51531,-1.11483,-1.21996,-1.51036,-0.219829,-0.178099,0.146906,0.212443,0.814736,0.71906,0.947783,1.1428,-1.13148,-1.45913,-1.23084,-1.0567,-0.865508,0.105604,0.426884,0.150071,2.5979,-0.851765,0.867804,2.53705,-1.56636,-5.62637,1.00844,0.164857,
-7.20294,1.53528,-3.71047,9.36941,0.829576,-2.0192,-1.39222,3.32884,10.853,-2.99809,-2.23849,12.0484,0,0,0,0,0,0,0,0,0,0,0,0,0.0294078,-0.246561,0.302996,-0.144744,0.763277,0.888758,0.977887,0.977478,-1.54669,-1.27563,-1.21775,-1.50159,-0.273667,-0.156483,0.143003,0.234101,0.84598,0.724181,0.945793,1.15177,-1.14062,-1.57147,-1.32195,-1.00644,-0.747854,1.43334,-0.578752,0.203423,2.47596,-4.19047,1.17976,2.05705,-1.40258,-8.79559,-0.732893,0.660506,
-6.45861,0.484879,-2.08681,8.90674,-0.312791,0.31601,-1.53237,1.91875,10.6161,0.616539,-2.20972,10.471,0,0,0,0,0,0,0,0,0,0,0,0,0.0122277,-0.206225,0.274733,-0.141335,0.810714,0.784237,1.00496,1.01491,-1.57239,-1.4424,-1.25639,-1.48366,-0.265378,-0.136606,0.150804,0.21842,0.843707,0.68182,0.971243,1.12619,-1.17155,-1.57374,-1.39775,-1.04284,-0.963083,2.51116,-2.02281,0.174242,2.27522,-5.75287,1.37912,1.72683,-1.19009,-7.80015,-2.64855,1.09885,
-4.70308,-0.550882,-0.39669,7.51657,-1.40857,2.0208,-1.65817,0.367878,10.101,2.19982,-1.92875,8.36716,0,0,0,0,0,0,0,0,0,0,0,0,-0.00999758,-0.15043,0.225969,-0.135874,0.85689,0.660785,1.02885,1.04975,-1.59542,-1.54763,-1.31835,-1.45697,-0.219677,-0.11695,0.159939,0.173115,0.843597,0.631688,0.98502,1.09672,-1.21223,-1.51782,-1.45435,-1.09392,-1.07782,2.77579,-2.50812,0.416336,2.15251,-5.49646,1.12479,1.61271,-1.04298,-2.9088,-2.94251,1.41813,
-3.35768,-1.68767,0.857096,5.26519,-2.77403,2.13237,-0.990324,-0.863395,9.10152,3.43766,-1.93955,6.22812,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310323,-0.0984266,0.178956,-0.122978,0.899661,0.568427,1.04056,1.08188,-1.61607,-1.5587,-1.37954,-1.42646,-0.18519,-0.117791,0.167266,0.105279,0.83138,0.580241,0.995571,1.07896,-1.2729,-1.3986,-1.51938,-1.14469,-0.992509,2.40714,-2.29869,0.882477,2.13401,-3.67402,-0.269013,1.58042,-1.04465,1.1298,-3.11279,1.63213,
-1.22655,-1.73005,0.493782,2.93515,-3.86931,2.09697,-1.16981,-2.2947,9.23602,7.29694,-0.209368,4.44294,0,0,0,0,0,0,0,0,0,0,0,0,-0.052603,-0.0658071,0.142914,-0.101362,0.944992,0.525249,1.03981,1.11574,-1.63855,-1.52168,-1.44215,-1.39158,-0.123332,-0.137919,0.132468,0.0383983,0.833473,0.636763,0.97941,1.05542,-1.2914,-1.26926,-1.51812,-1.17965,-1.08335,-0.145524,-1.5099,1.11773,2.16269,1.38179,-0.680373,1.57324,-1.11481,-1.97302,-3.38005,1.71078,
-0.155829,-0.854667,0.259344,0.359801,-5.01974,-0.24226,-0.684876,-3.4418,8.68235,9.51443,1.24745,1.3841,0,0,0,0,0,0,0,0,0,0,0,0,-0.069075,-0.0871525,0.122541,-0.0697251,0.990215,0.59002,1.00876,1.14697,-1.65899,-1.55254,-1.49104,-1.35179,-0.0855397,-0.140347,0.118967,-0.0187688,0.831854,0.647569,0.943302,1.0383,-1.32594,-1.19117,-1.47084,-1.25523,-0.511579,-0.950394,-0.697404,1.82822,2.12142,3.36202,-1.90336,1.45006,-0.712057,-0.960239,-1.48472,2.05989,
1.79289,0.174236,-1.42008,-1.19105,-5.87792,-1.3885,-1.25604,-5.03315,6.68671,10.3179,3.0986,-1.67478,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779675,-0.104193,0.13456,-0.0314587,1.03133,0.655481,1.00869,1.17769,-1.66587,-1.56119,-1.4864,-1.30993,-0.0186232,-0.117246,0.103229,-0.0440196,0.834485,0.663502,0.969154,1.00786,-1.39768,-1.14943,-1.33288,-1.3346,-0.618577,-1.0011,1.27363,1.75405,1.91344,3.17804,0.535055,1.57458,0.0362969,-0.047733,1.47886,2.11594,
3.50237,1.01845,-1.75138,-2.29547,-6.77243,-2.51529,0.097372,-5.40134,4.38749,10.5543,4.62188,-4.65468,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949414,-0.128558,0.156669,-0.00183088,1.06706,0.71817,1.01714,1.20693,-1.65745,-1.55452,-1.45091,-1.26364,0.0275364,-0.111895,0.105313,-0.0757307,0.826385,0.673355,1.02687,1.0113,-1.46822,-1.12004,-1.22942,-1.40784,-0.880854,-1.20371,0.934959,0.89595,1.51101,2.78984,0.29188,1.02118,0.686687,0.615661,1.83083,2.0994,
5.09391,0.39541,-3.29198,-2.27785,-7.26275,-3.63852,1.99206,-4.22907,1.78225,11.2422,6.35426,-4.52739,0,0,0,0,0,0,0,0,0,0,0,0,-0.110308,-0.149661,0.175883,0.00396302,1.09445,0.769304,1.02167,1.21728,-1.63993,-1.5362,-1.41326,-1.2727,0.0824023,-0.149923,0.0660752,-0.0916629,0.829018,0.670277,1.10474,1.04817,-1.54856,-1.0629,-1.12086,-1.49204,-0.552321,-0.803931,1.09359,-0.225599,1.25375,2.32567,0.169196,0.00267924,1.00394,1.18067,1.91164,-1.9126,
6.54903,-1.06421,-5.44615,-1.74413,-8.50002,-4.31121,3.14703,-2.07789,-2.28245,11.0119,7.53077,-3.21502,0,0,0,0,0,0,0,0,0,0,0,0,-0.117107,-0.160926,0.201718,-0.0131762,1.1187,0.812712,1.0244,1.19947,-1.61655,-1.50533,-1.37278,-1.35065,0.141969,-0.209952,0.0105795,-0.114014,0.800072,0.677424,1.1532,1.06755,-1.68311,-1.03044,-1.0336,-1.58399,-0.144281,-0.32288,1.33536,-1.55361,1.06888,1.85801,0.145759,-2.4401,1.23669,1.7209,1.89747,-5.23703,
5.9447,-1.53609,-5.86205,-0.95472,-5.23785,-5.10846,3.48817,-1.85088,-2.4384,9.99806,8.00982,-1.94765,0,0,0,0,0,0,0,0,0,0,0,0,-0.101711,-0.165573,0.22888,-0.045723,1.11074,0.846175,1.02552,1.14904,-1.60794,-1.46804,-1.33398,-1.46145,0.176543,-0.233561,0.018846,-0.125289,0.84447,0.673237,1.16453,1.00655,-1.72243,-1.03053,-0.974378,-1.65985,2.02331,-0.327209,1.2224,-2.06887,-2.83801,1.57003,-0.0257864,-3.42239,-0.847664,1.87917,1.9607,-6.02458,
2.50618,-0.371917,-4.54444,0.420499,-0.625524,-8.06446,2.03409,-2.21452,2.0002,9.34294,8.5717,-0.0110228,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285938,-0.176101,0.250744,-0.0916774,0.99846,0.878291,1.02468,1.06255,-1.63868,-1.42871,-1.29351,-1.5747,0.164503,-0.205584,0.0854953,-0.118766,0.833002,0.586478,1.10556,0.883558,-1.59873,-1.01846,-0.913244,-1.67486,4.64246,-0.730317,0.826468,-2.19542,-7.02185,1.5383,-0.0244132,-4.52081,-2.00301,1.82662,1.86969,-4.9862,
-0.204418,0.835695,-3.44121,0.339625,2.2264,-10.8947,1.18832,-1.55396,3.33789,9.01493,7.20099,1.54467,0,0,0,0,0,0,0,0,0,0,0,0,0.0639292,-0.195013,0.26336,-0.128843,0.84832,0.908378,1.02382,0.962688,-1.63857,-1.38985,-1.25522,-1.64053,0.138237,-0.182529,0.136706,-0.140414,0.794998,0.501247,1.06914,0.791825,-1.46972,-0.987173,-0.927138,-1.61935,4.12423,-1.04718,0.549709,-1.25782,-7.1189,1.43286,-0.110704,-5.43522,1.76649,2.10403,2.00224,-2.03031,
-2.06816,2.1963,-2.95323,0.623697,2.04283,-13.0405,0.928799,0.546878,2.45886,8.34215,5.82872,2.90013,0,0,0,0,0,0,0,0,0,0,0,0,0.125823,-0.218706,0.273674,-0.143604,0.730726,0.936131,1.02221,0.846835,-1.57207,-1.3386,-1.21225,-1.64332,0.0795601,-0.153392,0.165844,-0.123275,0.730373,0.438485,1.05919,0.758946,-1.38421,-0.948907,-0.938027,-1.49969,1.82316,-1.12693,0.514943,-0.230929,-4.10334,1.1986,-0.00820309,-5.48821,4.4749,2.80025,2.05346,1.38124,
-2.40144,2.45389,-3.92873,1.40987,0.564843,-14.5522,0.527286,3.84953,1.37857,5.82817,4.38245,4.89159,0,0,0,0,0,0,0,0,0,0,0,0,0.138893,-0.240149,0.286111,-0.137305,0.686007,0.957312,1.02503,0.754565,-1.49411,-1.27383,-1.17266,-1.60299,0.0379177,-0.160736,0.144873,-0.0663795,0.681355,0.392785,1.05099,0.824511,-1.34171,-0.96684,-0.95857,-1.32079,-0.245893,-0.937147,0.795536,0.726537,-1.3623,0.878074,0.243624,-4.20177,4.86241,3.69326,1.93945,4.32698,
-3.39557,0.141232,-4.29863,5.18045,0.408755,-8.87453,0.20432,4.64896,6.08998,-1.86538,0.920512,9.34066,0,0,0,0,0,0,0,0,0,0,0,0,0.114692,-0.255043,0.305864,-0.123785,0.72112,0.967819,1.02885,0.781276,-1.4937,-1.18478,-1.12938,-1.59961,-0.0406676,-0.25638,0.155371,0.0925545,0.780522,0.612718,1.03444,1.03143,-1.26608,-1.16627,-1.04521,-1.22788,-0.976821,-0.349283,1.07262,0.4561,2.15262,-0.00598946,-0.129506,3.20959,-0.79918,4.65598,2.36755,-0.0947848,
-5.9812,1.79933,-3.99667,7.62626,0.810632,-5.64045,-0.665157,6.89323,10.3588,-8.91611,-1.49444,11.5424,0,0,0,0,0,0,0,0,0,0,0,0,0.0957,-0.262257,0.315485,-0.116586,0.761899,0.960633,1.02695,0.833448,-1.50969,-1.09719,-1.08896,-1.58984,-0.165656,-0.201616,0.146368,0.189951,0.8339,0.719482,1.00563,1.15378,-1.11209,-1.39115,-1.12532,-1.11318,-1.1054,-0.566595,-0.46254,0.0743712,1.97879,-0.776678,0.264326,2.23036,-0.837518,3.13398,1.17069,0.748,
-8.05732,1.72378,-2.85872,8.85926,0.515266,-3.71536,-1.66188,7.09306,11.1822,-5.16007,-2.42448,13.6585,0,0,0,0,0,0,0,0,0,0,0,0,0.0717691,-0.260321,0.285094,-0.118091,0.802307,0.951073,1.04552,0.873805,-1.52687,-1.1779,-1.08995,-1.56992,-0.272486,-0.174442,0.129278,0.234604,0.860755,0.77269,1.00672,1.19337,-1.0937,-1.55255,-1.20521,-1.00231,-1.09813,0.846353,-2.07336,-0.0837857,1.89184,-1.48841,1.38398,1.79226,-0.705834,-8.41216,-0.913724,1.06356,
-7.08762,0.576418,-0.937225,7.91638,-1.09466,-1.5521,-2.80518,4.59152,9.9897,-0.671086,-2.11598,11.3917,0,0,0,0,0,0,0,0,0,0,0,0,0.0449272,-0.222239,0.228907,-0.118585,0.848344,0.859347,1.0815,0.918731,-1.53879,-1.38664,-1.12516,-1.54135,-0.261977,-0.154669,0.139304,0.197434,0.839857,0.705087,0.999377,1.13913,-1.14421,-1.59651,-1.24429,-1.06177,-1.16994,2.22565,-2.60573,-0.0317687,1.76498,-4.60883,1.50412,1.83697,-0.250371,-9.1513,-1.72494,1.19529,
-5.27185,-0.387134,0.180734,7.13406,-2.2478,-0.0786886,-2.26455,2.9418,9.17769,1.36327,-1.74149,9.51444,0,0,0,0,0,0,0,0,0,0,0,0,0.0191268,-0.171932,0.179974,-0.117544,0.884238,0.744232,1.1044,0.958791,-1.54122,-1.52507,-1.15992,-1.5155,-0.217298,-0.138141,0.149935,0.17055,0.827522,0.623205,1.02435,1.11529,-1.17519,-1.56498,-1.26108,-1.10958,-1.27753,2.46383,-1.86344,0.136584,1.65977,-5.894,0.526807,1.94112,-0.0540243,-4.72217,-1.57492,1.26721,
-3.5957,-0.86153,0.481265,5.93615,-2.92714,1.50514,-1.49655,1.12831,8.46046,2.00417,-1.6227,7.94175,0,0,0,0,0,0,0,0,0,0,0,0,-0.00630224,-0.126155,0.154501,-0.111741,0.917158,0.627572,1.10406,0.998775,-1.54206,-1.56911,-1.1939,-1.48993,-0.174608,-0.118073,0.159633,0.134989,0.833082,0.577221,1.03484,1.08469,-1.20478,-1.4973,-1.29176,-1.14636,-1.22388,2.12716,-0.705893,0.46423,1.65049,-5.5278,-0.467731,2.03901,-0.0570894,-0.417709,-1.64755,1.29499,
-2.44547,-1.08308,0.577847,4.58161,-3.52944,2.428,-0.885657,-0.431732,8.21375,2.13624,-1.51218,6.62821,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298552,-0.0894759,0.146709,-0.0989582,0.950614,0.534236,1.0877,1.04011,-1.54398,-1.54703,-1.23441,-1.46358,-0.149482,-0.10039,0.169614,0.100938,0.843561,0.55607,1.03029,1.06418,-1.21838,-1.41832,-1.33447,-1.17126,-1.09038,1.62047,-0.0104551,0.831576,1.70622,-3.76427,-1.09919,2.06688,-0.147628,2.16283,-1.97875,1.35934,
-1.68748,-1.24899,0.567687,3.39845,-3.81551,1.39293,-0.53471,-1.47726,8.712,2.81015,-0.949939,5.47239,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523593,-0.0630111,0.1466,-0.0789565,0.987052,0.481086,1.06104,1.08282,-1.548,-1.48805,-1.28317,-1.43373,-0.14061,-0.0934509,0.166816,0.0783322,0.869573,0.506891,1.0084,1.06301,-1.20415,-1.30756,-1.3722,-1.18464,-1.03759,0.975993,-0.124595,1.06754,1.75707,-1.49563,-1.56253,1.96395,-0.231567,3.40402,-2.55172,1.50939,
-0.114687,-1.43485,-0.05294,1.05919,-4.95172,0.953791,-0.344934,-3.31159,7.04423,8.2822,-1.35788,2.93374,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710142,-0.0742811,0.142698,-0.0549331,1.02274,0.502149,1.02597,1.11909,-1.55347,-1.48026,-1.3318,-1.40066,-0.0862907,-0.155721,0.146107,0.0194247,0.861153,0.610927,0.979419,1.02003,-1.27622,-1.17764,-1.43067,-1.24606,-0.534447,-1.20229,0.276319,1.59952,1.8239,3.53134,-1.63773,1.67021,-0.225983,-1.43328,-2.22798,1.86254,
0.537933,-1.09867,-0.147755,-0.973139,-6.70417,-0.249798,-0.886507,-4.30411,6.30036,8.94648,-0.23192,0.0595382,0,0,0,0,0,0,0,0,0,0,0,0,-0.077173,-0.0935815,0.146944,-0.0166983,1.05993,0.574023,0.998847,1.15176,-1.55302,-1.50014,-1.38362,-1.3573,-0.0612751,-0.154985,0.134907,-0.0190678,0.825029,0.630471,0.93859,1.00931,-1.29473,-1.15337,-1.44653,-1.31088,-0.280969,-0.872849,-0.306344,1.8278,1.66337,3.32201,-1.23983,1.48568,0.314154,-0.554615,-2.68144,2.20216,
2.46047,-0.0124608,-0.711105,-2.62014,-8.10696,-1.15467,-0.321329,-5.75451,3.5463,9.21998,2.49235,-3.40162,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849714,-0.113043,0.144664,0.0194941,1.09232,0.641422,0.977419,1.18327,-1.53961,-1.50346,-1.42021,-1.31032,0.00251541,-0.134911,0.118386,-0.0547542,0.796327,0.657354,0.949543,0.983593,-1.37907,-1.1317,-1.34173,-1.40172,-0.546606,-1.06845,0.108277,1.52787,1.41451,3.10592,-0.751135,1.52507,0.934229,0.147943,-1.06053,2.23335,
5.29401,0.343574,-2.41748,-3.94383,-8.60564,-2.81134,0.154635,-5.00169,-0.555901,10.2677,3.58274,-4.37441,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981679,-0.135896,0.15635,0.0421316,1.1182,0.700511,0.978319,1.20803,-1.51708,-1.49596,-1.40769,-1.29417,0.0996564,-0.145071,0.0749731,-0.0990557,0.797278,0.643489,0.994977,1.02523,-1.51484,-1.0749,-1.23143,-1.48262,-0.696798,-1.14586,0.766132,0.828296,1.16501,2.77158,0.523646,0.863407,1.22374,0.517806,1.64756,-0.673682,
7.17134,-0.798797,-3.9202,-3.79706,-9.54077,-4.04822,1.62888,-2.54196,-3.78962,11.0643,4.15594,-3.50172,0,0,0,0,0,0,0,0,0,0,0,0,-0.110712,-0.156985,0.172569,0.0439423,1.14083,0.753492,0.986114,1.2098,-1.49228,-1.48238,-1.37186,-1.34724,0.168649,-0.203769,0.0341454,-0.121517,0.779569,0.637364,1.05655,1.09069,-1.62196,-1.02468,-1.17171,-1.56262,-0.37463,-0.741619,0.919246,-0.67885,1.0185,2.29002,0.264223,-0.871372,1.0953,0.756543,1.69538,-3.76531,
5.78826,-1.76596,-5.45835,-1.50508,-6.49664,-4.12741,2.47341,-0.58899,-3.72138,12.7115,6.69362,-1.67575,0,0,0,0,0,0,0,0,0,0,0,0,-0.094519,-0.166782,0.194493,0.0138009,1.14383,0.795346,0.99072,1.17468,-1.48792,-1.46552,-1.34019,-1.44097,0.187841,-0.24492,-0.000166222,-0.100401,0.857339,0.670056,1.09548,1.09248,-1.65734,-0.93964,-1.04474,-1.61468,2.54151,-0.374946,1.18373,-2.69994,-1.33128,1.99034,0.291001,-2.93191,-1.02841,0.871032,1.3852,-5.334,
2.1452,-0.740985,-5.38545,0.408841,-2.39284,-5.83598,2.54967,-1.4957,-0.805812,12.6805,9.17452,-0.795038,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113821,-0.176354,0.217452,-0.0480023,1.0727,0.834086,0.997283,1.10659,-1.53327,-1.4456,-1.31497,-1.54234,0.180682,-0.220907,0.0218261,-0.0938236,0.858682,0.639383,1.10623,0.979671,-1.63021,-0.915805,-0.924102,-1.66875,5.31279,-0.745674,0.989596,-3.10875,-5.91543,1.93679,0.348159,-3.35478,-3.23559,1.12856,1.19436,-4.7308,
-0.289928,1.25071,-4.33972,0.887063,0.968779,-9.8444,2.20734,-2.88869,3.22228,11.3258,9.03582,0.305346,0,0,0,0,0,0,0,0,0,0,0,0,0.0900266,-0.200208,0.232561,-0.104283,0.92289,0.874049,1.00375,1.03741,-1.59083,-1.41532,-1.28803,-1.61958,0.156116,-0.178262,0.0697513,-0.108872,0.814531,0.516746,1.09636,0.85212,-1.50433,-0.926736,-0.897962,-1.66673,3.88431,-1.40413,0.538925,-2.00362,-7.35552,1.8236,0.215661,-3.48712,-2.11944,1.77746,1.43188,-2.96832,
-1.56033,2.67211,-3.8661,0.0042619,2.41883,-13.9088,2.00874,-2.06036,2.72172,9.23057,6.73332,1.1761,0,0,0,0,0,0,0,0,0,0,0,0,0.147022,-0.230565,0.24331,-0.129004,0.780423,0.90826,1.00701,0.949968,-1.57718,-1.36731,-1.25443,-1.64875,0.116165,-0.150731,0.100462,-0.136225,0.763056,0.380159,1.08977,0.770165,-1.41518,-0.942722,-0.950589,-1.60881,1.57778,-1.35248,0.589818,-0.369546,-5.70598,1.41267,0.120142,-4.86947,2.65654,2.76817,1.72558,-0.355601,
-1.59778,2.97629,-4.32046,-0.255159,2.39333,-16.0332,0.945476,0.282401,2.34055,6.41528,4.88592,2.41802,0,0,0,0,0,0,0,0,0,0,0,0,0.155225,-0.254464,0.257468,-0.126764,0.69892,0.931487,1.0118,0.844201,-1.50719,-1.30101,-1.22038,-1.62883,0.0800934,-0.155698,0.101532,-0.128649,0.740712,0.308716,1.05766,0.7453,-1.33136,-0.968371,-0.992568,-1.49308,-0.561009,-1.01425,0.844097,0.416043,-2.69707,0.927873,0.402266,-5.50983,4.11029,3.80154,1.61884,1.95159,
-2.30502,1.31367,-4.3582,3.98289,1.39856,-10.7187,0.426164,4.69753,3.76899,-1.60678,2.07477,7.03018,0,0,0,0,0,0,0,0,0,0,0,0,0.129274,-0.272416,0.277371,-0.128279,0.697503,0.945194,1.02469,0.770444,-1.46489,-1.21058,-1.18941,-1.60088,0.0113079,-0.232917,0.123693,0.0205612,0.801468,0.522698,1.05444,0.94087,-1.33498,-1.18022,-1.0766,-1.30993,-1.28829,-0.652392,1.0325,-0.523758,2.40116,0.312664,0.635423,-0.873737,-1.04289,4.73135,1.4913,0.48736,
-5.21983,2.43371,-4.65623,6.56433,0.928045,-5.97832,-0.778137,5.74445,7.3956,-9.16692,-1.0045,10.7035,0,0,0,0,0,0,0,0,0,0,0,0,0.107064,-0.283057,0.296932,-0.129635,0.74426,0.942586,1.03362,0.794864,-1.48547,-1.11519,-1.15622,-1.59431,-0.12239,-0.200433,0.123995,0.137377,0.827491,0.684212,1.00938,1.08295,-1.21311,-1.40361,-1.1627,-1.1636,-1.03304,-0.736236,0.665603,0.221907,2.3055,-0.962063,0.344274,2.91526,-1.17313,3.91249,1.68497,0.128236,
-7.61592,2.3078,-3.83052,8.46165,0.862926,-2.9159,-2.3902,6.89856,9.9523,-4.84961,-2.67569,13.3934,0,0,0,0,0,0,0,0,0,0,0,0,0.0863834,-0.287947,0.289672,-0.12783,0.792067,0.917731,1.05212,0.844631,-1.514,-1.19127,-1.13943,-1.58416,-0.236504,-0.180707,0.114758,0.211786,0.871753,0.758206,0.984605,1.16161,-1.14416,-1.55869,-1.242,-1.03417,-0.912537,0.746388,-1.08461,0.0574825,2.25847,-2.1444,1.40447,2.0519,-1.41286,-8.67185,0.222503,0.712694,
-7.19938,0.955458,-2.54799,8.87894,-0.4428,-0.789475,-2.73616,6.68506,9.79949,-0.648066,-3.11497,12.7684,0,0,0,0,0,0,0,0,0,0,0,0,0.0670201,-0.25572,0.254578,-0.127619,0.836067,0.847574,1.08452,0.882601,-1.54029,-1.38509,-1.16189,-1.5667,-0.242645,-0.170947,0.113345,0.226568,0.861093,0.728331,1.00318,1.18717,-1.17179,-1.60837,-1.32239,-1.03678,-1.08449,2.32777,-1.96565,-0.0485715,2.13695,-4.38322,1.40571,1.85851,-1.17379,-9.8681,-1.79498,0.959113,
-5.63284,-0.445673,-1.37569,8.84013,-1.83599,0.593335,-2.16737,5.59171,9.49169,1.17857,-2.98494,11.7118,0,0,0,0,0,0,0,0,0,0,0,0,0.0408924,-0.200584,0.211773,-0.129291,0.879713,0.739155,1.10599,0.923218,-1.56114,-1.53631,-1.22161,-1.54602,-0.21138,-0.161689,0.12015,0.223425,0.84716,0.656705,1.02967,1.1878,-1.19859,-1.5943,-1.40925,-1.05799,-1.34794,2.8361,-1.82978,-0.0444718,2.04435,-5.30921,0.518744,2.04577,-0.855509,-5.25678,-3.41233,0.977789,
-4.63905,-1.06556,-0.14685,7.38257,-3.9601,0.159261,-1.82506,3.80446,9.86395,2.29309,-1.91317,11.0023,0,0,0,0,0,0,0,0,0,0,0,0,0.0116852,-0.14426,0.175011,-0.127537,0.922321,0.634388,1.10625,0.968901,-1.57687,-1.59251,-1.31161,-1.52557,-0.199929,-0.135445,0.144514,0.174402,0.804859,0.551766,1.02227,1.16685,-1.19624,-1.51892,-1.47551,-1.06575,-1.3026,2.57188,-1.23118,0.331815,2.04711,-4.44963,-0.548669,2.28866,-0.696611,-0.906376,-4.36891,0.986238,
